view_count;likes;dislikes;comment_count
700923;27637;560;1570
54618;6127;174;622
18127016;480683;10445;18101
11340833;274137;4337;4547
408221;11800;389;1797
807970;65689;449;1799
2509418;71034;1813;6126
956759;64605;1883;535
1265949;80360;700;6636
939944;5654;200;1101
1217975;67120;1167;1313
391979;16472;343;708
7550813;343902;5535;14480
592730;57872;366;7326
1096529;12677;982;5488
2486603;224529;1748;12027
615592;30562;606;874
12257318;441903;14853;93015
640961;35926;1674;309
235257;8862;240;1730
3399595;235680;3091;17483
810578;17964;332;522
1903777;109240;1156;4924
940165;66784;599;2655
153875;15873;87;535
1924971;16542;1451;3861
1806762;48144;686;1593
435389;14370;896;977
1348408;32806;734;1607
3784600;95143;1301;4242
3334013;29988;419;920
177715;11669;90;1105
308008;11890;125;251
135848;1356;51;330
262862;2852;78;1389
1193459;79284;400;1158
3744223;122599;2780;7861
1677450;60199;1037;5517
3627373;68461;1937;3523
21300281;1430602;9545;38532
541508;19529;231;892
1111188;23526;219;1546
50392;142;8;10
906840;18855;572;1159
2826014;69501;2255;2769
4468816;146739;3942;9507
618409;24669;532;3862
4867667;230941;1875;6605
7212347;93168;3994;7487
118883;1087;44;194
486450;36872;383;2482
605943;5342;467;174
683896;23907;3615;2828
143254;3504;63;253
37908540;2725974;58662;29777
2409874;107001;2050;1802
385472;9712;173;430
2034278;91182;512;3360
3680742;107055;2530;2673
26875971;601716;21974;44023
4945880;296855;2841;10873
3514078;45642;604;1148
2069688;24479;2599;5231
468905;17721;541;540
1663010;50734;2455;5858
1710528;106429;4008;2024
1267156;44644;4372;2135
418238;23772;218;982
816765;13832;806;2476
162703;5191;42;204
1677226;25956;386;1939
385020;24697;341;1152
4831811;419513;5977;3735
1022979;61858;538;5747
134214;10276;49;551
7328772;79272;5606;4349
3596058;67969;10799;24910
9831538;231900;3214;11513
959690;9465;431;426
211369;15792;145;556
2165463;85299;2250;7673
1347433;62870;925;1663
2218213;59868;798;5021
4009399;198067;6541;6723
1245440;13387;287;1150
1224615;56230;704;1389
1185359;78849;844;3252
266745;3494;393;2714
583226;10163;171;1344
14596913;91688;1962;8424
858632;17837;457;406
144116;1167;20;147
357113;6409;373;96
6088270;112501;26335;75723
548471;70711;272;2709
9779430;323266;5559;13940
5631459;98391;5177;5912
713992;53788;1230;3800
2957160;67257;1200;2802
15770505;905264;8563;5514
759754;66974;199;3449
753854;18573;774;2243
1561360;43058;1232;2497
734889;30172;2793;7275
890565;52054;1538;30828
1256321;15550;597;1165
11003554;440639;14749;1277
6736469;183847;3574;12745
1011506;27887;228;1924
315006;2116;59;280
11246293;365037;17038;43108
7666105;79261;14306;2201
3044205;39835;1326;865
3068430;114692;515;3785
559235;32363;229;2178
1473827;65658;948;1678
1071342;44428;532;2319
2282489;76026;777;3254
603007;37376;145;2535
1653244;60139;1292;2938
922995;31868;1292;1780
331745;14833;490;1165
3388433;161945;3217;2802
270371;14435;50;527
1860252;90402;1303;4674
17431289;173995;4425;7120
5583009;445506;7994;3266
830345;6251;232;534
1607296;14660;1788;565
2071496;96074;2087;5244
634313;43602;778;1844
2131968;97210;1498;21506
572507;10833;88;899
7644316;430665;7129;17258
13884971;414206;2192;49877
1324139;62529;749;3271
22273110;508136;18302;29776
1862368;56098;745;4065
842999;35863;979;6543
1656892;47929;742;3968
621029;54091;187;3107
165206;4974;143;365
240136;6725;88;839
627545;4158;301;1597
164154;5567;259;92
2547129;86067;1221;5496
933434;43325;355;1516
15761788;212239;5826;15948
661093;5684;143;426
1275192;99744;568;5162
795700;56711;584;692
103433;221;71;0
838165;8555;611;347
1227547;26998;1586;918
4474797;539631;6394;28783
982910;44379;401;1490
1318767;86980;471;4763
601052;40460;417;7931
6440777;178821;4697;3633
941672;17306;169;682
437760;6766;240;1484
918314;74335;1223;2290
2143839;26774;477;2390
3555039;178676;2083;13713
6161547;204857;3793;14080
6499561;103445;1644;4178
3144855;83208;974;5437
1005702;112980;661;3653
521459;42393;1222;4008
1340342;19435;391;793
224375;3820;73;624
2740548;324048;1690;10350
7886992;663629;18129;5597
902995;98646;1956;2395
2020755;104590;816;4076
1138005;13926;211;1183
916297;64539;991;1850
680513;4419;251;201
276091;11972;165;411
110693;3673;138;319
5739819;157293;4600;9766
1724543;19917;857;1368
517144;7350;142;530
137373;7405;167;448
934751;48083;571;1609
285839;3438;160;341
1234698;67081;1666;6820
2091120;54394;447;1598
634296;49230;2227;4501
463313;15616;367;625
674604;41853;356;3259
7956515;78947;7029;2707
582583;31191;468;1356
2481635;281968;1926;7752
14134773;259698;13098;23208
1134954;22817;602;1636
108488;8208;318;622
1114266;55037;805;7256
257457;17096;150;1481
242493;9798;386;2095
587354;19317;305;655
600410;26632;170;854
3111652;67012;1025;2162
1758418;23505;609;1162
955356;17589;745;2430
291308;24054;220;980
77663;552;144;378
257065;29248;58;992
452740;9507;301;1645
6949126;47477;1088;672
2615291;122588;650;3331
72165;1819;28;469
197243;9754;179;413
8816707;412082;5416;20305
11630569;798942;5857;21186
1409150;57478;1171;6463
3264607;29903;892;1029
834128;62379;1070;3630
1288578;57493;766;1231
1176914;6815;2477;3292
7885109;126124;6145;12278
770729;44515;603;299
11542009;94956;3469;3075
3524708;193092;3607;14777
222445;7146;430;915
1360588;13051;457;2588
1006531;38964;756;1949
377142;5549;64;348
114916;6470;251;2030
13038319;739189;14640;57207
1179432;92036;824;4338
723145;13508;315;383
395282;9900;424;1425
968620;17684;355;1095
14134155;199569;6114;10263
7571414;419711;2134;39083
8611010;522263;10209;1633
103517;232;97;0
355261;2756;270;607
6471979;162602;4823;6987
367427;11848;273;1403
97665;185;66;0
718504;37999;415;2003
1347064;73287;1067;1873
9406162;55448;2930;0
769697;59790;997;1948
27622900;606194;21999;36185
3825765;262113;4786;18573
4537235;169605;3153;7591
254614;2186;225;631
2043670;100197;2255;12700
214126;2597;101;397
874511;57039;771;2000
376735;14767;322;1314
3024257;112911;3066;3044
1349095;14018;431;308
4051611;150178;3684;15573
427407;18059;194;387
1612557;55993;469;3665
8395006;363964;15175;25118
3932776;168602;4761;7363
3749820;87690;3495;3639
2181281;151818;1319;4340
37409345;331693;9257;5369
185807815;3852087;103816;212573
650183;7318;114;511
1158229;49382;521;2342
407490;4952;75;398
63224;5253;417;326
8056069;184924;2550;5316
3042354;59935;1295;1493
549612;38683;222;1918
745729;26223;397;1791
32662;412;57;278
1544563;51173;621;1957
7077467;65305;1595;1440
981626;26473;823;1147
2165483;159137;1725;796
1918117;19600;1508;6484
13226026;136414;3700;3370
392795;2020;138;7
572493;36662;337;2526
754596;6663;380;815
1833614;58620;640;1865
22868176;440873;1833;17353
1622387;25651;490;1048
205228;2665;410;939
6635652;339699;4541;27696
2052552;21281;830;2577
402738;4365;78;472
4939267;134689;7474;6057
454304;23196;651;1505
351502;13418;233;1389
129197;8306;42;1190
2420783;52154;1942;1709
108756;2153;383;688
1055703;67199;443;2002
2049466;24159;2029;3702
674603;26754;695;6775
6138683;80960;2962;2889
2421495;86158;2016;5715
3958532;154791;2017;15005
1277401;64769;1392;3444
613175;4618;174;2128
4982317;101528;1634;7388
5235011;183349;2884;7638
1355701;58655;1063;4401
451496;18669;328;1651
5641073;233190;3419;14680
1191246;45051;428;3053
176689027;2362692;80263;88738
1382205;42003;794;2594
553435;4261;222;596
3071909;149096;857;9841
65971;3907;285;827
709738;23835;540;4774
937825;23958;1199;2239
4451069;1270949;1484;71886
5601831;264963;3815;19063
757165;88402;1554;4791
424571;4038;131;807
1783775;67843;913;9831
3020603;46862;955;1299
1490145;61413;240;1563
16205883;492656;5392;20418
17033901;826232;33572;160857
11980703;645379;8098;12052
1687049;148676;2091;3466
1781100;22712;456;2239
5128566;247908;1430;6299
218423;18943;126;3717
800644;16282;485;2479
2115619;27326;875;2587
3588047;356307;1842;7435
3079163;297275;2478;601
959767;78012;1934;2039
59304;627;61;33
863726;29852;881;2973
20275256;233599;8551;33431
563900;6226;1032;8620
1158966;32070;705;2215
3748355;121478;860;3858
633496;7175;216;1652
1418136;77611;861;8402
532691;24663;455;428
10160933;519111;1888;59471
523869;22063;188;2883
4244286;213349;14669;30550
14740951;361098;6925;14158
3410285;60706;888;3493
450149;12127;164;458
3847914;235440;5788;3662
611031;10089;539;238
2329633;56997;643;2637
1572478;32799;547;963
81827274;918349;65952;37042
2349871;72327;1068;1821
87113;1699;39;89
5771093;332886;5900;25064
1762845;83128;440;4802
1032581;113918;239;11078
580209;18952;77;310
174372;15255;70;586
1161673;11207;425;4052
2261647;17154;626;6093
731528;34862;375;1929
2691406;93811;1278;7074
16348711;178297;4882;5369
20420867;375507;4208;19024
975950;23458;270;838
12763800;219089;3628;6191
574227;30475;3782;3713
473040;13721;572;19
780006;15177;216;781
10542723;962428;14389;66209
1020996;55294;442;2564
1310147;8502;2365;7729
5212309;215780;2148;14487
4712985;473546;16334;41641
2083833;61265;6249;1702
739246;40707;1781;2945
873195;29447;5101;6619
4194659;41453;2552;3441
1384319;149665;1142;8305
19868199;693023;26075;31578
1811329;64503;663;3318
8835306;286185;5961;16023
4295659;66434;2282;1886
4119237;249648;3646;8170
1752133;195076;776;17742
1872583;52484;1967;953
2891703;212449;6268;16513
166976;1484;30;102
163717;8101;100;312
581484;9610;163;1232
5621525;334797;5123;10298
535363;24361;405;2460
176800;1099;47;198
1808894;90943;1388;5386
719584;16949;1140;2427
2425933;22136;1251;5783
555100;56786;1401;534
8348085;766662;7333;1371
3098650;70903;1798;1058
316150;4155;70;397
1418915;14281;575;2823
1001252;11303;1617;763
115064;338;31;56
2694441;110313;751;6292
846883;72576;575;6106
1152254;16095;1531;1170
473365;23345;253;708
8902728;109178;5074;3606
508710;3724;140;217
4458045;338179;2186;8892
1433036;52548;1840;585
642255;6802;242;1108
10102312;548609;11666;14391
280198;5527;780;1674
626318;4036;253;941
1260659;96505;403;8552
10671880;227283;6185;10730
1900457;22927;279;602
1210068;14830;621;971
3069314;150246;1429;7543
429835;14234;463;1534
378962;19924;196;719
115746;5407;465;588
858710;46172;527;1866
6771308;798072;3643;55581
5498068;458704;2717;12908
4622467;61094;3116;6240
1721114;58482;1316;4508
1135690;30222;579;709
1259746;82601;897;4990
714285;28808;259;1349
3130522;24580;1405;0
164721;4904;53;588
483376;7290;111;441
533957;36373;136;1929
793765;56773;954;1138
1008080;67694;1672;4917
19710299;340570;8992;14223
1270162;66510;1063;3939
3010742;50030;816;1743
1524409;10000;804;1737
11376009;145246;13132;1237
3428495;298012;2255;16236
1174701;88700;654;6890
1730392;21539;582;534
1872451;52982;1680;4728
484105;5797;312;528
3237836;150113;3696;8759
275750438;6655484;361201;28702
1765701;34329;1489;1337
3389785;147544;3014;20771
5841588;1094461;2640;29286
14080049;273802;3657;9598
1493756;21501;521;1515
6833939;400650;2219;21546
2619362;90710;294;1468
1216913;9961;918;3390
3920044;155925;3170;5886
12264405;190210;3753;36649
620932;37332;358;3545
2443542;407077;4617;13185
476003;57976;469;1764
6407228;204024;1115;5549
4067173;255740;1150;6545
438918;105377;109;7083
89256;2122;36;156
372206;22550;385;2578
12333453;171303;4235;3317
3635364;91320;877;3224
3387509;271050;1927;13815
4505497;75947;2308;5158
2068839;80923;7030;4990
581500;11613;89;1243
1062562;72579;432;12423
111041;8278;40;218
1352484;93548;1496;6911
2560622;162171;5728;735
160055;5183;77;1130
3074646;46778;974;1622
829115;20596;1140;1761
2944559;74617;3368;13313
5262222;161813;3916;7803
21550834;511075;2641;21089
781499;13533;278;297
5645485;206920;4611;9735
546867;10695;1045;1101
944465;59172;764;3030
664472;9722;150;1133
2028485;115315;872;6060
50258169;2575547;31021;115473
1217203;20583;382;3408
1400078;47609;579;2155
356701;3651;189;553
3781715;106145;9029;6098
8381791;311115;3951;21817
1628920;12952;656;3844
1637153;48449;2551;766
11147677;1347409;10092;521434
412861;15524;240;1392
97147798;966848;21454;36008
2840274;174273;2166;15783
3983015;167115;2945;21843
1710897;33045;652;3720
1153077;5299;146;122
2184918;114287;8381;330
5256435;439305;6446;31360
669202777;5373238;330334;148072
322629;7901;473;485
376084;13871;117;230
1075281;7760;242;2105
1682147;34899;7451;6455
979808;10637;294;1657
10616303;194858;1313;10950
198861;2185;59;458
1094435;57287;743;2877
330394;57158;141;46731
4519857;153243;3671;7484
163892;9529;122;307
386130;9782;88;446
4714913;187104;1704;6006
521923;25300;477;1082
909190;56232;270;2456
148805;1854;65;96
108723;531;55;308
3620548;130138;4266;9016
311634;31052;149;1331
486911;23456;133;1187
1136366;24172;344;437
2729887;81075;1184;2866
491870;34661;451;955
2251214;33467;499;1013
548028;40690;159;1610
10073324;708695;35262;1388
15087082;609091;9705;25425
2093388;121529;2230;9366
51588616;485555;15426;22003
1508823;84771;627;3420
2124897;127865;669;3007
188029;2003;231;417
1431331;18037;777;2664
23588106;345967;19524;18006
738713;48818;344;1837
10983660;466245;11938;25875
1392824;24983;794;1498
3118341;78259;2446;3617
518483;16705;167;682
4793821;196775;3449;15810
442473;22341;1205;1436
4719244;109399;2066;4213
2812743;135135;1804;3558
13215880;329452;4658;18438
857281;23140;15957;4313
10376780;135059;1890;6204
2453917;258956;3559;272
96004;3762;70;588
13276991;396657;3954;13965
1403407;56211;876;8603
1179909;27979;747;2646
591991;8580;295;1055
112634;4484;80;578
89108;779;43;85
1275949;10069;2701;10094
795288;46250;372;767
32566566;479181;5468;124860
127896;4028;115;404
72502482;1567785;23724;44204
3967271;80365;2025;5167
2543002;103167;5208;3552
1184607;91580;601;4495
1098823;85722;839;8786
6641887;301450;3907;11016
3780936;124233;1618;2354
794572;51879;557;3265
9534729;460220;5397;50890
280934;16324;80;962
1673803;17628;866;1727
7604116;76269;2836;2523
229678;9628;87;522
2861870;127485;1512;3495
404552;29890;234;5220
203780;9143;146;1493
645171;36945;409;1093
188573;12928;138;1075
2446779;146757;3374;5413
3793549;257477;2177;20674
140853;1779;59;412
824283;16891;755;2103
154073;1627;72;8
181532;4354;98;725
1608890;130473;1247;6580
433032;7362;62;835
5078487;206544;791;12873
1752434;56065;929;2842
3325230;153882;1751;2327
3327510;251457;4840;10888
19267026;353890;1794;59449
1074485;30489;430;1591
1646391;185237;272;8197
4673647;55359;1526;944
2508669;197774;2674;4062
3997315;585622;1173;27395
2931970;131567;1671;4218
21677483;641411;12642;4500
329570;13308;94;1714
3000098;37883;2136;822
527508;22126;2475;4576
47758055;1690225;90934;3243
4028095;156572;1993;7030
187092;12889;760;1157
1192275;63510;1472;7700
592636;2398;2026;262
24253724;1729605;19910;25448
42912798;1028894;28159;46498
7647434;50922;1127;2555
972973;39428;988;1483
5056435;398654;1889;23074
3565526;208946;4241;14057
199734;1405;50;346
11595854;194181;4920;6216
1609783;11188;772;1598
2336229;171593;3292;12370
48306181;911926;17480;20198
2675641;125353;1472;6843
352417;34697;766;1219
281028;5035;99;258
788909;35855;394;1102
1302136;74675;1834;2312
3175958;46184;1055;2290
70460;5017;187;37
660129;36317;201;2053
7346464;443430;5928;9207
184505;12650;79;435
795112;206989;245;8380
4479425;46053;1711;17349
169562;4097;68;326
2876311;130040;988;5290
2400381;78354;700;2430
3402194;174583;2549;6962
3334072;135835;4530;5455
1276359;106511;2987;9737
211951;9783;166;1310
118308;4410;682;846
106981;10965;243;522
4432081;62507;2434;2161
39711391;574247;28707;17436
2106741;68620;1414;3066
3280641;81503;4046;8422
788010;13472;232;1219
425066;18284;436;871
623981;22133;142;628
3783201;82487;1355;2662
2346778;77905;2014;7560
1059314;33431;434;2621
689849;39138;423;498
930721;39036;809;3730
2083775;93184;1249;2668
4342019;59767;6567;1405
4847632;45420;3085;1693
3102568;42077;522;8030
8776803;473068;2477;13084
8456295;255314;2496;8100
141685;9633;110;373
114606;3040;37;106
1348149;55547;492;2281
1070692;42372;424;1881
2564673;78836;1399;2311
2063018;65982;812;1259
422795;4354;337;503
2503284;79923;802;4247
2665895;107673;1924;6816
1324085;89611;476;4467
646713;50108;825;7903
671471;12967;117;395
